ocel_source_id;ocel_target_id;ocel_qualifier;ocel_time
tr1;Pcp314;Assigned truck for pickup plan;2024-05-18 14:38:11
tr37;Silo17;Truck determined for continuing pickup at silo;2024-05-18 14:40:45
Silo5;tr1;Aranged silo for truck;2024-05-18 14:49:17
tr1;Silo5;Truck determined for continuing pickup at silo;2024-05-18 14:53:12
tr11;Pcp398;Dropped truck from pickup plan;2024-05-18 14:53:23
tr8;Pcp430;Assigned truck for pickup plan;2024-05-18 14:57:00
tr37;Pcp85;Dropped truck from pickup plan;2024-05-18 15:01:21
tr43;Pcp306;Assigned truck for pickup plan;2024-05-18 15:01:29
tr27;Pcp107;Assigned truck for pickup plan;2024-05-18 15:02:57
Silo20;tr23;Aranged silo for truck;2024-05-18 15:03:33
tr23;Silo20;Truck determined for continuing pickup at silo;2024-05-18 15:07:16
tr6;Pcp166;Assigned truck for pickup plan;2024-05-18 15:15:46
Silo6;tr43;Aranged silo for truck;2024-05-18 15:17:45
tr1;Pcp314;Dropped truck from pickup plan;2024-05-18 15:20:17
tr43;Silo6;Truck determined for continuing pickup at silo;2024-05-18 15:21:30
Silo13;tr27;Aranged silo for truck;2024-05-18 15:22:01
Silo13;tr8;Aranged silo for truck;2024-05-18 15:26:07
tr8;Silo13;Truck determined for continuing pickup at silo;2024-05-18 15:28:47
Silo1;tr6;Aranged silo for truck;2024-05-18 15:30:09
tr9;Pcp464;Assigned truck for pickup plan;2024-05-18 15:31:40
tr27;Silo13;Truck determined for continuing pickup at silo;2024-05-18 15:33:17
tr6;Silo1;Truck determined for continuing pickup at silo;2024-05-18 15:33:22
tr28;Pcp460;Assigned truck for pickup plan;2024-05-18 15:40:23
Silo6;tr9;Aranged silo for truck;2024-05-18 15:40:43
tr9;Silo6;Truck determined for continuing pickup at silo;2024-05-18 15:44:05
tr14;Pcp311;Assigned truck for pickup plan;2024-05-18 15:49:20
tr44;Pcp124;Dropped truck from pickup plan;2024-05-18 15:50:06
tr39;Pcp450;Assigned truck for pickup plan;2024-05-18 15:54:50
tr24;Pcp46;Assigned truck for pickup plan;2024-05-18 15:59:24
Silo13;tr14;Aranged silo for truck;2024-05-18 16:00:03
Silo2;tr28;Aranged silo for truck;2024-05-18 16:02:42
tr14;Silo13;Truck determined for continuing pickup at silo;2024-05-18 16:04:10
tr45;Pcp170;Dropped truck from pickup plan;2024-05-18 16:04:33
tr28;Silo2;Truck determined for continuing pickup at silo;2024-05-18 16:06:03
tr6;Pcp166;Dropped truck from pickup plan;2024-05-18 16:10:08
Silo15;tr39;Aranged silo for truck;2024-05-18 16:11:03
tr39;Silo15;Truck determined for continuing pickup at silo;2024-05-18 16:13:15
tr26;Pcp388;Assigned truck for pickup plan;2024-05-18 16:17:01
tr9;Pcp464;Dropped truck from pickup plan;2024-05-18 16:21:47
tr17;Pcp433;Dropped truck from pickup plan;2024-05-18 16:22:46
tr27;Pcp107;Dropped truck from pickup plan;2024-05-18 16:25:37
tr16;Pcp172;Assigned truck for pickup plan;2024-05-18 16:28:06
Silo16;tr24;Aranged silo for truck;2024-05-18 16:30:13
tr24;Silo16;Truck determined for continuing pickup at silo;2024-05-18 16:39:52
tr43;Pcp306;Dropped truck from pickup plan;2024-05-18 16:41:54
Silo3;tr26;Aranged silo for truck;2024-05-18 16:42:02
tr23;Pcp64;Dropped truck from pickup plan;2024-05-18 16:42:22
Silo16;tr16;Aranged silo for truck;2024-05-18 16:42:43
tr28;Pcp460;Dropped truck from pickup plan;2024-05-18 16:51:56
tr16;Silo16;Truck determined for continuing pickup at silo;2024-05-18 16:52:52
tr26;Silo3;Truck determined for continuing pickup at silo;2024-05-18 16:54:50
tr5;Pcp303;Assigned truck for pickup plan;2024-05-18 17:02:36
tr24;Pcp46;Dropped truck from pickup plan;2024-05-18 17:10:28
tr8;Pcp430;Dropped truck from pickup plan;2024-05-18 17:15:13
Silo12;tr5;Aranged silo for truck;2024-05-18 17:19:54
tr5;Silo12;Truck determined for continuing pickup at silo;2024-05-18 17:24:26
tr26;Pcp388;Dropped truck from pickup plan;2024-05-18 17:29:37
tr39;Pcp450;Dropped truck from pickup plan;2024-05-18 17:46:58
tr5;Pcp303;Dropped truck from pickup plan;2024-05-18 17:47:17
tr16;Pcp172;Dropped truck from pickup plan;2024-05-18 17:58:12
tr41;Pcp217;Assigned truck for pickup plan;2024-05-18 17:59:10
Silo19;tr41;Aranged silo for truck;2024-05-18 18:14:47
tr41;Silo19;Truck determined for continuing pickup at silo;2024-05-18 18:25:42
tr48;Pcp192;Assigned truck for pickup plan;2024-05-18 18:26:32
tr34;Pcp425;Assigned truck for pickup plan;2024-05-18 18:50:26
Silo9;tr48;Aranged silo for truck;2024-05-18 18:51:21
tr48;Silo9;Truck determined for continuing pickup at silo;2024-05-18 19:00:32
Silo2;tr34;Aranged silo for truck;2024-05-18 19:04:23
tr34;Silo2;Truck determined for continuing pickup at silo;2024-05-18 19:15:55
tr41;Pcp217;Dropped truck from pickup plan;2024-05-18 19:45:32
tr47;Pcp156;Assigned truck for pickup plan;2024-05-18 19:51:58
tr48;Pcp192;Dropped truck from pickup plan;2024-05-18 19:59:11
tr34;Pcp425;Dropped truck from pickup plan;2024-05-18 20:08:13
Silo14;tr47;Aranged silo for truck;2024-05-18 20:10:02
tr13;Pcp7;Assigned truck for pickup plan;2024-05-18 20:22:25
tr47;Silo14;Truck determined for continuing pickup at silo;2024-05-18 20:27:22
tr2;Pcp314;Assigned truck for pickup plan;2024-05-18 20:45:29
Silo18;tr13;Aranged silo for truck;2024-05-18 20:49:40
tr47;Pcp156;Dropped truck from pickup plan;2024-05-18 20:52:37
tr13;Silo18;Truck determined for continuing pickup at silo;2024-05-18 20:54:41
Silo5;tr2;Aranged silo for truck;2024-05-18 21:21:06
tr2;Silo5;Truck determined for continuing pickup at silo;2024-05-18 21:27:03
tr50;Pcp443;Assigned truck for pickup plan;2024-05-18 21:30:09
Silo9;tr50;Aranged silo for truck;2024-05-18 21:52:16
tr50;Silo9;Truck determined for continuing pickup at silo;2024-05-18 22:03:49
tr36;Pcp443;Assigned truck for pickup plan;2024-05-18 22:11:23
tr13;Pcp7;Dropped truck from pickup plan;2024-05-18 22:12:30
Silo9;tr36;Aranged silo for truck;2024-05-18 22:24:39
tr22;Pcp470;Assigned truck for pickup plan;2024-05-18 22:25:02
tr2;Pcp314;Dropped truck from pickup plan;2024-05-18 22:30:21
Silo12;tr22;Aranged silo for truck;2024-05-18 22:37:55
tr36;Silo9;Truck determined for continuing pickup at silo;2024-05-18 22:44:32
tr22;Silo12;Truck determined for continuing pickup at silo;2024-05-18 22:45:16
tr50;Pcp443;Dropped truck from pickup plan;2024-05-18 23:09:01
tr36;Pcp443;Dropped truck from pickup plan;2024-05-18 23:24:59
tr12;Pcp168;Assigned truck for pickup plan;2024-05-18 23:55:40
Silo15;tr12;Aranged silo for truck;2024-05-19 00:20:01
tr12;Silo15;Truck determined for continuing pickup at silo;2024-05-19 00:33:07
tr22;Pcp470;Dropped truck from pickup plan;2024-05-19 00:44:23
tr3;Pcp156;Assigned truck for pickup plan;2024-05-19 00:46:03
tr12;Pcp168;Dropped truck from pickup plan;2024-05-19 00:57:16
Silo14;tr3;Aranged silo for truck;2024-05-19 01:08:08
tr3;Silo14;Truck determined for continuing pickup at silo;2024-05-19 01:13:29
Pcp394;Cr12;Lodged pickup plan for cargo;2024-05-19 01:14:36
tr3;Pcp156;Dropped truck from pickup plan;2024-05-19 02:32:53
Pcp331;Cr10;Lodged pickup plan for cargo;2024-05-19 04:58:46
tr30;Pcp237;Assigned truck for pickup plan;2024-05-20 12:06:57
Silo11;tr30;Aranged silo for truck;2024-05-20 12:18:31
tr30;Silo11;Truck determined for continuing pickup at silo;2024-05-20 12:27:08
tr32;Pcp9;Assigned truck for pickup plan;2024-05-20 12:29:48
tr21;Pcp388;Assigned truck for pickup plan;2024-05-20 12:32:26
tr10;Pcp413;Assigned truck for pickup plan;2024-05-20 12:47:55
Silo1;tr32;Aranged silo for truck;2024-05-20 12:48:55
Silo3;tr21;Aranged silo for truck;2024-05-20 12:53:09
tr32;Silo1;Truck determined for continuing pickup at silo;2024-05-20 12:56:50
tr21;Silo3;Truck determined for continuing pickup at silo;2024-05-20 13:00:59
tr33;Pcp410;Assigned truck for pickup plan;2024-05-20 13:07:12
Silo11;tr10;Aranged silo for truck;2024-05-20 13:08:40
tr15;Pcp116;Assigned truck for pickup plan;2024-05-20 13:15:50
tr10;Silo11;Truck determined for continuing pickup at silo;2024-05-20 13:19:11
tr30;Pcp237;Dropped truck from pickup plan;2024-05-20 13:31:47
tr20;Pcp141;Assigned truck for pickup plan;2024-05-20 13:35:14
Silo2;tr33;Aranged silo for truck;2024-05-20 13:37:27
Silo1;tr15;Aranged silo for truck;2024-05-20 13:38:59
tr33;Silo2;Truck determined for continuing pickup at silo;2024-05-20 13:41:38
tr21;Pcp388;Dropped truck from pickup plan;2024-05-20 13:42:07
tr10;Pcp413;Dropped truck from pickup plan;2024-05-20 13:48:33
tr38;Pcp343;Assigned truck for pickup plan;2024-05-20 13:53:07
tr19;Pcp159;Assigned truck for pickup plan;2024-05-20 13:53:09
tr32;Pcp9;Dropped truck from pickup plan;2024-05-20 13:53:36
tr25;Pcp226;Assigned truck for pickup plan;2024-05-20 13:54:56
tr29;Pcp196;Assigned truck for pickup plan;2024-05-20 13:56:39
tr15;Silo1;Truck determined for continuing pickup at silo;2024-05-20 13:58:07
Silo2;tr20;Aranged silo for truck;2024-05-20 13:59:01
tr20;Silo2;Truck determined for continuing pickup at silo;2024-05-20 14:05:47
tr4;Pcp490;Assigned truck for pickup plan;2024-05-20 14:07:54
tr7;Pcp12;Assigned truck for pickup plan;2024-05-20 14:08:32
tr40;Pcp187;Assigned truck for pickup plan;2024-05-20 14:11:33
tr35;Pcp193;Assigned truck for pickup plan;2024-05-20 14:12:51
Silo1;tr19;Aranged silo for truck;2024-05-20 14:13:38
Silo19;tr29;Aranged silo for truck;2024-05-20 14:14:25
Silo10;tr25;Aranged silo for truck;2024-05-20 14:15:26
tr29;Silo19;Truck determined for continuing pickup at silo;2024-05-20 14:16:41
tr31;Pcp22;Assigned truck for pickup plan;2024-05-20 14:17:09
tr19;Silo1;Truck determined for continuing pickup at silo;2024-05-20 14:18:51
tr25;Silo10;Truck determined for continuing pickup at silo;2024-05-20 14:18:56
Silo10;tr38;Aranged silo for truck;2024-05-20 14:23:45
Silo2;tr7;Aranged silo for truck;2024-05-20 14:24:51
tr18;Pcp214;Assigned truck for pickup plan;2024-05-20 14:26:16
tr38;Silo10;Truck determined for continuing pickup at silo;2024-05-20 14:27:17
Silo10;tr40;Aranged silo for truck;2024-05-20 14:28:09
tr46;Pcp96;Assigned truck for pickup plan;2024-05-20 14:28:57
Silo9;tr4;Aranged silo for truck;2024-05-20 14:30:39
tr42;Pcp48;Assigned truck for pickup plan;2024-05-20 14:32:56
tr4;Silo9;Truck determined for continuing pickup at silo;2024-05-20 14:33:19
tr7;Silo2;Truck determined for continuing pickup at silo;2024-05-20 14:34:05
tr49;Pcp429;Assigned truck for pickup plan;2024-05-20 14:34:54
tr20;Pcp141;Dropped truck from pickup plan;2024-05-20 14:37:51
Silo20;tr35;Aranged silo for truck;2024-05-20 14:38:15
tr40;Silo10;Truck determined for continuing pickup at silo;2024-05-20 14:39:58
tr35;Silo20;Truck determined for continuing pickup at silo;2024-05-20 14:41:34
Silo10;tr18;Aranged silo for truck;2024-05-20 14:42:37
tr33;Pcp410;Dropped truck from pickup plan;2024-05-20 14:45:19
Silo1;tr31;Aranged silo for truck;2024-05-20 14:47:51
Silo15;tr42;Aranged silo for truck;2024-05-20 14:49:50
tr31;Silo1;Truck determined for continuing pickup at silo;2024-05-20 14:49:54
Silo2;tr49;Aranged silo for truck;2024-05-20 14:52:52
tr11;Pcp465;Assigned truck for pickup plan;2024-05-20 14:54:05
tr7;Pcp12;Dropped truck from pickup plan;2024-05-20 14:54:40
Silo12;tr46;Aranged silo for truck;2024-05-20 14:58:48
tr18;Silo10;Truck determined for continuing pickup at silo;2024-05-20 14:59:00
tr37;Pcp464;Assigned truck for pickup plan;2024-05-20 15:02:54
tr42;Silo15;Truck determined for continuing pickup at silo;2024-05-20 15:03:01
tr49;Silo2;Truck determined for continuing pickup at silo;2024-05-20 15:09:38
tr31;Pcp22;Dropped truck from pickup plan;2024-05-20 15:13:04
tr46;Silo12;Truck determined for continuing pickup at silo;2024-05-20 15:14:18
tr1;Pcp161;Assigned truck for pickup plan;2024-05-20 15:21:54
Silo6;tr37;Aranged silo for truck;2024-05-20 15:23:17
Silo20;tr11;Aranged silo for truck;2024-05-20 15:25:10
tr38;Pcp343;Dropped truck from pickup plan;2024-05-20 15:26:42
tr18;Pcp214;Dropped truck from pickup plan;2024-05-20 15:28:23
tr42;Pcp48;Dropped truck from pickup plan;2024-05-20 15:28:30
tr35;Pcp193;Dropped truck from pickup plan;2024-05-20 15:29:20
tr11;Silo20;Truck determined for continuing pickup at silo;2024-05-20 15:32:38
tr46;Pcp96;Dropped truck from pickup plan;2024-05-20 15:34:13
tr37;Silo6;Truck determined for continuing pickup at silo;2024-05-20 15:34:41
Silo12;tr1;Aranged silo for truck;2024-05-20 15:41:45
tr49;Pcp429;Dropped truck from pickup plan;2024-05-20 15:42:49
tr4;Pcp490;Dropped truck from pickup plan;2024-05-20 15:43:57
tr15;Pcp116;Dropped truck from pickup plan;2024-05-20 15:46:59
tr1;Silo12;Truck determined for continuing pickup at silo;2024-05-20 15:49:44
tr44;Pcp126;Assigned truck for pickup plan;2024-05-20 15:52:18
tr19;Pcp159;Dropped truck from pickup plan;2024-05-20 16:00:16
tr11;Pcp465;Dropped truck from pickup plan;2024-05-20 16:02:23
tr45;Pcp126;Assigned truck for pickup plan;2024-05-20 16:05:42
tr37;Pcp464;Dropped truck from pickup plan;2024-05-20 16:08:19
tr14;Pcp291;Assigned truck for pickup plan;2024-05-20 16:09:32
tr6;Pcp466;Assigned truck for pickup plan;2024-05-20 16:10:53
Silo1;tr44;Aranged silo for truck;2024-05-20 16:13:59
tr9;Pcp291;Assigned truck for pickup plan;2024-05-20 16:22:33
tr1;Pcp161;Dropped truck from pickup plan;2024-05-20 16:24:06
tr17;Pcp343;Assigned truck for pickup plan;2024-05-20 16:25:05
Silo19;tr14;Aranged silo for truck;2024-05-20 16:25:33
tr27;Pcp162;Assigned truck for pickup plan;2024-05-20 16:26:12
Silo18;tr6;Aranged silo for truck;2024-05-20 16:26:33
tr44;Silo1;Truck determined for continuing pickup at silo;2024-05-20 16:27:23
tr14;Silo19;Truck determined for continuing pickup at silo;2024-05-20 16:28:55
Silo1;tr45;Aranged silo for truck;2024-05-20 16:30:41
tr6;Silo18;Truck determined for continuing pickup at silo;2024-05-20 16:32:40
Silo8;tr27;Aranged silo for truck;2024-05-20 16:34:34
Silo19;tr9;Aranged silo for truck;2024-05-20 16:37:35
tr40;Pcp187;Dropped truck from pickup plan;2024-05-20 16:38:40
tr27;Silo8;Truck determined for continuing pickup at silo;2024-05-20 16:40:43
tr9;Silo19;Truck determined for continuing pickup at silo;2024-05-20 16:40:59
tr45;Silo1;Truck determined for continuing pickup at silo;2024-05-20 16:43:12
tr43;Pcp428;Assigned truck for pickup plan;2024-05-20 16:43:26
tr23;Pcp198;Assigned truck for pickup plan;2024-05-20 16:44:47
Silo10;tr17;Aranged silo for truck;2024-05-20 16:47:49
tr25;Pcp226;Dropped truck from pickup plan;2024-05-20 16:49:35
tr6;Pcp466;Dropped truck from pickup plan;2024-05-20 16:51:05
tr17;Silo10;Truck determined for continuing pickup at silo;2024-05-20 16:52:05
tr28;Pcp467;Assigned truck for pickup plan;2024-05-20 16:53:41
tr27;Pcp162;Dropped truck from pickup plan;2024-05-20 16:56:20
Silo18;tr23;Aranged silo for truck;2024-05-20 17:00:36
Silo3;tr43;Aranged silo for truck;2024-05-20 17:02:00
tr17;Pcp343;Dropped truck from pickup plan;2024-05-20 17:05:56
tr24;Pcp187;Assigned truck for pickup plan;2024-05-20 17:11:50
tr43;Silo3;Truck determined for continuing pickup at silo;2024-05-20 17:11:54
tr8;Pcp138;Assigned truck for pickup plan;2024-05-20 17:17:12
tr23;Silo18;Truck determined for continuing pickup at silo;2024-05-20 17:17:12
Silo12;tr28;Aranged silo for truck;2024-05-20 17:20:42
tr45;Pcp126;Dropped truck from pickup plan;2024-05-20 17:21:49
Silo10;tr24;Aranged silo for truck;2024-05-20 17:27:46
tr28;Silo12;Truck determined for continuing pickup at silo;2024-05-20 17:28:12
Silo16;tr8;Aranged silo for truck;2024-05-20 17:29:30
tr24;Silo10;Truck determined for continuing pickup at silo;2024-05-20 17:31:52
tr26;Pcp414;Assigned truck for pickup plan;2024-05-20 17:33:15
tr8;Silo16;Truck determined for continuing pickup at silo;2024-05-20 17:40:42
tr39;Pcp374;Assigned truck for pickup plan;2024-05-20 17:47:55
tr14;Pcp291;Dropped truck from pickup plan;2024-05-20 17:48:49
tr5;Pcp453;Assigned truck for pickup plan;2024-05-20 17:49:01
tr23;Pcp198;Dropped truck from pickup plan;2024-05-20 17:50:57
tr24;Pcp187;Dropped truck from pickup plan;2024-05-20 17:54:31
tr43;Pcp428;Dropped truck from pickup plan;2024-05-20 17:57:09
tr44;Pcp126;Dropped truck from pickup plan;2024-05-20 17:58:21
tr28;Pcp467;Dropped truck from pickup plan;2024-05-20 17:58:25
tr16;Pcp279;Assigned truck for pickup plan;2024-05-20 17:59:23
Silo6;tr26;Aranged silo for truck;2024-05-20 18:02:13
tr26;Silo6;Truck determined for continuing pickup at silo;2024-05-20 18:04:31
tr9;Pcp291;Dropped truck from pickup plan;2024-05-20 18:04:53
Silo12;tr39;Aranged silo for truck;2024-05-20 18:05:37
Silo10;tr5;Aranged silo for truck;2024-05-20 18:06:47
tr39;Silo12;Truck determined for continuing pickup at silo;2024-05-20 18:10:13
Silo19;tr16;Aranged silo for truck;2024-05-20 18:11:06
tr16;Silo19;Truck determined for continuing pickup at silo;2024-05-20 18:24:18
tr5;Silo10;Truck determined for continuing pickup at silo;2024-05-20 18:24:34
tr26;Pcp414;Dropped truck from pickup plan;2024-05-20 18:29:27
tr5;Pcp453;Dropped truck from pickup plan;2024-05-20 18:46:27
tr39;Pcp374;Dropped truck from pickup plan;2024-05-20 18:49:20
tr41;Pcp102;Assigned truck for pickup plan;2024-05-20 19:47:23
tr16;Pcp279;Dropped truck from pickup plan;2024-05-20 19:51:01
tr48;Pcp433;Assigned truck for pickup plan;2024-05-20 20:01:01
Silo13;tr41;Aranged silo for truck;2024-05-20 20:09:43
tr34;Pcp93;Assigned truck for pickup plan;2024-05-20 20:10:07
tr41;Silo13;Truck determined for continuing pickup at silo;2024-05-20 20:15:26
Silo13;tr48;Aranged silo for truck;2024-05-20 20:27:18
tr48;Silo13;Truck determined for continuing pickup at silo;2024-05-20 20:31:27
Silo5;tr34;Aranged silo for truck;2024-05-20 20:37:25
tr34;Silo5;Truck determined for continuing pickup at silo;2024-05-20 20:39:34
tr47;Pcp224;Assigned truck for pickup plan;2024-05-20 20:53:26
tr48;Pcp433;Dropped truck from pickup plan;2024-05-20 21:00:44
tr41;Pcp102;Dropped truck from pickup plan;2024-05-20 21:07:06
Silo4;tr47;Aranged silo for truck;2024-05-20 21:07:11
tr47;Silo4;Truck determined for continuing pickup at silo;2024-05-20 21:12:50
tr47;Pcp224;Dropped truck from pickup plan;2024-05-20 21:40:08
tr34;Pcp93;Dropped truck from pickup plan;2024-05-20 22:10:17
tr13;Pcp166;Assigned truck for pickup plan;2024-05-20 22:13:27
Silo1;tr13;Aranged silo for truck;2024-05-20 22:26:05
tr13;Silo1;Truck determined for continuing pickup at silo;2024-05-20 22:30:56
tr2;Pcp93;Assigned truck for pickup plan;2024-05-20 22:31:21
Silo5;tr2;Aranged silo for truck;2024-05-20 22:43:17
tr2;Silo5;Truck determined for continuing pickup at silo;2024-05-20 22:46:35
tr2;Pcp93;Dropped truck from pickup plan;2024-05-20 23:09:35
tr50;Pcp66;Assigned truck for pickup plan;2024-05-20 23:10:35
Silo10;tr50;Aranged silo for truck;2024-05-20 23:24:39
tr36;Pcp230;Assigned truck for pickup plan;2024-05-20 23:26:43
tr13;Pcp166;Dropped truck from pickup plan;2024-05-20 23:37:50
tr50;Silo10;Truck determined for continuing pickup at silo;2024-05-20 23:44:27
Silo3;tr36;Aranged silo for truck;2024-05-20 23:48:25
tr36;Silo3;Truck determined for continuing pickup at silo;2024-05-20 23:56:49
tr50;Pcp66;Dropped truck from pickup plan;2024-05-21 00:08:20
tr36;Pcp230;Dropped truck from pickup plan;2024-05-21 00:43:32
tr22;Pcp220;Assigned truck for pickup plan;2024-05-21 00:46:00
tr12;Pcp383;Assigned truck for pickup plan;2024-05-21 00:58:24
Silo3;tr22;Aranged silo for truck;2024-05-21 01:08:37
Silo13;tr12;Aranged silo for truck;2024-05-21 01:19:07
tr12;Silo13;Truck determined for continuing pickup at silo;2024-05-21 01:21:12
tr22;Silo3;Truck determined for continuing pickup at silo;2024-05-21 01:27:04
tr12;Pcp383;Dropped truck from pickup plan;2024-05-21 02:14:26
tr22;Pcp220;Dropped truck from pickup plan;2024-05-21 02:24:33
tr3;Pcp394;Assigned truck for pickup plan;2024-05-21 02:34:31
Silo13;tr3;Aranged silo for truck;2024-05-21 02:44:47
tr3;Silo13;Truck determined for continuing pickup at silo;2024-05-21 02:53:13
tr3;Pcp394;Dropped truck from pickup plan;2024-05-21 03:30:33
Pcp361;Cr19;Lodged pickup plan for cargo;2024-05-21 11:29:14
Pcp295;Cr15;Lodged pickup plan for cargo;2024-05-21 20:21:39
tr30;Pcp345;Assigned truck for pickup plan;2024-05-22 13:32:33
tr21;Pcp382;Assigned truck for pickup plan;2024-05-22 13:42:46
tr10;Pcp346;Assigned truck for pickup plan;2024-05-22 13:49:32
Silo10;tr30;Aranged silo for truck;2024-05-22 13:52:58
tr32;Pcp158;Assigned truck for pickup plan;2024-05-22 13:54:18
tr30;Silo10;Truck determined for continuing pickup at silo;2024-05-22 13:59:42
Silo14;tr21;Aranged silo for truck;2024-05-22 14:03:17
tr21;Silo14;Truck determined for continuing pickup at silo;2024-05-22 14:12:47
Silo10;tr32;Aranged silo for truck;2024-05-22 14:13:31
tr32;Silo10;Truck determined for continuing pickup at silo;2024-05-22 14:16:08
tr29;Pcp50;Assigned truck for pickup plan;2024-05-22 14:19:49
tr30;Pcp345;Dropped truck from pickup plan;2024-05-22 14:25:52
Silo17;tr10;Aranged silo for truck;2024-05-22 14:32:40
tr20;Pcp138;Assigned truck for pickup plan;2024-05-22 14:39:12
tr21;Pcp382;Dropped truck from pickup plan;2024-05-22 14:41:36
tr10;Silo17;Truck determined for continuing pickup at silo;2024-05-22 14:43:10
Silo2;tr29;Aranged silo for truck;2024-05-22 14:44:29
tr33;Pcp290;Assigned truck for pickup plan;2024-05-22 14:46:42
tr29;Silo2;Truck determined for continuing pickup at silo;2024-05-22 14:52:11
Silo16;tr20;Aranged silo for truck;2024-05-22 14:55:13
tr7;Pcp414;Assigned truck for pickup plan;2024-05-22 14:55:57
tr20;Silo16;Truck determined for continuing pickup at silo;2024-05-22 14:57:45
Silo16;tr33;Aranged silo for truck;2024-05-22 15:01:49
tr10;Pcp346;Dropped truck from pickup plan;2024-05-22 15:04:32
tr29;Pcp50;Dropped truck from pickup plan;2024-05-22 15:12:54
tr31;Pcp478;Assigned truck for pickup plan;2024-05-22 15:13:51
Silo6;tr7;Aranged silo for truck;2024-05-22 15:14:23
tr33;Silo16;Truck determined for continuing pickup at silo;2024-05-22 15:17:02
tr20;Pcp138;Dropped truck from pickup plan;2024-05-22 15:19:03
tr7;Silo6;Truck determined for continuing pickup at silo;2024-05-22 15:26:39
tr38;Pcp334;Assigned truck for pickup plan;2024-05-22 15:27:51
tr42;Pcp145;Assigned truck for pickup plan;2024-05-22 15:29:05
tr18;Pcp134;Assigned truck for pickup plan;2024-05-22 15:29:50
tr35;Pcp344;Assigned truck for pickup plan;2024-05-22 15:30:18
tr46;Pcp498;Assigned truck for pickup plan;2024-05-22 15:35:03
tr33;Pcp290;Dropped truck from pickup plan;2024-05-22 15:38:47
Silo3;tr38;Aranged silo for truck;2024-05-22 15:40:09
tr49;Pcp252;Assigned truck for pickup plan;2024-05-22 15:43:55
Silo18;tr42;Aranged silo for truck;2024-05-22 15:44:56
tr4;Pcp230;Assigned truck for pickup plan;2024-05-22 15:45:17
tr15;Pcp280;Assigned truck for pickup plan;2024-05-22 15:48:29
Silo16;tr31;Aranged silo for truck;2024-05-22 15:50:58
tr42;Silo18;Truck determined for continuing pickup at silo;2024-05-22 15:51:40
Silo5;tr46;Aranged silo for truck;2024-05-22 15:52:13
tr38;Silo3;Truck determined for continuing pickup at silo;2024-05-22 15:53:30
Silo3;tr4;Aranged silo for truck;2024-05-22 15:59:17
tr19;Pcp479;Assigned truck for pickup plan;2024-05-22 16:01:20
tr31;Silo16;Truck determined for continuing pickup at silo;2024-05-22 16:01:36
tr46;Silo5;Truck determined for continuing pickup at silo;2024-05-22 16:01:38
tr32;Pcp158;Dropped truck from pickup plan;2024-05-22 16:02:39
tr11;Pcp419;Assigned truck for pickup plan;2024-05-22 16:03:02
Silo20;tr35;Aranged silo for truck;2024-05-22 16:05:44
Silo16;tr49;Aranged silo for truck;2024-05-22 16:07:15
Silo2;tr18;Aranged silo for truck;2024-05-22 16:07:39
tr42;Pcp145;Dropped truck from pickup plan;2024-05-22 16:08:28
tr37;Pcp331;Assigned truck for pickup plan;2024-05-22 16:08:51
tr18;Silo2;Truck determined for continuing pickup at silo;2024-05-22 16:10:16
Silo2;tr15;Aranged silo for truck;2024-05-22 16:11:21
tr35;Silo20;Truck determined for continuing pickup at silo;2024-05-22 16:12:43
tr15;Silo2;Truck determined for continuing pickup at silo;2024-05-22 16:13:49
tr4;Silo3;Truck determined for continuing pickup at silo;2024-05-22 16:15:29
Silo10;tr37;Aranged silo for truck;2024-05-22 16:23:37
tr49;Silo16;Truck determined for continuing pickup at silo;2024-05-22 16:24:47
tr1;Pcp12;Assigned truck for pickup plan;2024-05-22 16:25:20
Silo1;tr19;Aranged silo for truck;2024-05-22 16:30:48
tr37;Silo10;Truck determined for continuing pickup at silo;2024-05-22 16:33:34
Silo16;tr11;Aranged silo for truck;2024-05-22 16:35:56
tr38;Pcp334;Dropped truck from pickup plan;2024-05-22 16:36:06
tr31;Pcp478;Dropped truck from pickup plan;2024-05-22 16:37:55
Silo2;tr1;Aranged silo for truck;2024-05-22 16:38:45
tr11;Silo16;Truck determined for continuing pickup at silo;2024-05-22 16:40:11
tr40;Pcp345;Assigned truck for pickup plan;2024-05-22 16:40:21
tr1;Silo2;Truck determined for continuing pickup at silo;2024-05-22 16:45:39
tr19;Silo1;Truck determined for continuing pickup at silo;2024-05-22 16:48:06
tr25;Pcp20;Assigned truck for pickup plan;2024-05-22 16:50:58
tr6;Pcp185;Assigned truck for pickup plan;2024-05-22 16:52:35
tr4;Pcp230;Dropped truck from pickup plan;2024-05-22 16:53:45
tr27;Pcp370;Assigned truck for pickup plan;2024-05-22 16:57:00
Silo10;tr40;Aranged silo for truck;2024-05-22 17:03:15
tr18;Pcp134;Dropped truck from pickup plan;2024-05-22 17:07:00
tr40;Silo10;Truck determined for continuing pickup at silo;2024-05-22 17:07:19
tr17;Pcp4;Assigned truck for pickup plan;2024-05-22 17:08:22
Silo6;tr27;Aranged silo for truck;2024-05-22 17:18:06
tr1;Pcp12;Dropped truck from pickup plan;2024-05-22 17:18:47
tr37;Pcp331;Dropped truck from pickup plan;2024-05-22 17:22:22
tr45;Pcp263;Assigned truck for pickup plan;2024-05-22 17:22:32
Silo9;tr25;Aranged silo for truck;2024-05-22 17:22:46
